,time,month,day,hour,generation solar,generation wind onshore,temp,pressure,humidity,wind_speed,weather_id
4334,2015-06-30 13:00:00+00:00,6.0,30.0,13.0,4613.0,6034.0,306.54200000000003,1015.6,41.4,4.4,800.2
4335,2015-06-30 14:00:00+00:00,6.0,30.0,14.0,4498.0,6525.0,306.376,1015.0,41.8,5.2,800.0
4336,2015-06-30 15:00:00+00:00,6.0,30.0,15.0,4283.0,6958.0,306.062,1015.2,40.8,5.0,800.0
4337,2015-06-30 16:00:00+00:00,6.0,30.0,16.0,3944.0,7197.0,305.39599999999996,1014.8,43.6,5.8,800.4
4338,2015-06-30 17:00:00+00:00,6.0,30.0,17.0,3413.0,7047.0,304.632,1014.2,46.8,5.0,800.6
4339,2015-06-30 18:00:00+00:00,6.0,30.0,18.0,2527.0,6331.0,304.018,1013.8,46.8,4.2,800.6
4340,2015-06-30 19:00:00+00:00,6.0,30.0,19.0,1662.0,5963.0,302.53,1014.2,50.0,4.2,800.6
4341,2015-06-30 20:00:00+00:00,6.0,30.0,20.0,1333.0,6166.0,300.42,1014.6,55.6,3.2,682.6
4342,2015-06-30 21:00:00+00:00,6.0,30.0,21.0,1282.0,6209.0,299.22,1014.8,59.0,2.8,682.6
4343,2015-06-30 22:00:00+00:00,6.0,30.0,22.0,32.0,2387.0,298.118,1015.2,62.6,1.8,800.4
4344,2015-06-30 23:00:00+00:00,6.0,30.0,23.0,32.0,1971.0,296.9388,1015.4,62.2,1.4,740.0
4345,2015-07-01 00:00:00+00:00,7.0,1.0,0.0,32.0,1531.0,296.55400000000003,1015.8,63.4,1.8,800.2
4346,2015-07-01 01:00:00+00:00,7.0,1.0,1.0,32.0,1082.0,296.0124,1015.4,63.8,1.6,740.0
4347,2015-07-01 02:00:00+00:00,7.0,1.0,2.0,32.0,768.0,295.1832,1015.4,64.2,2.0,724.2
4348,2015-07-01 03:00:00+00:00,7.0,1.0,3.0,32.0,660.0,294.33,1015.4,67.4,1.0,784.2
4349,2015-07-01 04:00:00+00:00,7.0,1.0,4.0,32.0,693.0,294.262,1015.2,67.2,0.8,801.2
4350,2015-07-01 05:00:00+00:00,7.0,1.0,5.0,34.0,915.0,294.06399999999996,1015.2,67.6,1.4,801.2
4351,2015-07-01 06:00:00+00:00,7.0,1.0,6.0,40.0,1218.0,295.95799999999997,1015.4,65.8,0.8,801.4
4352,2015-07-01 07:00:00+00:00,7.0,1.0,7.0,355.0,1140.0,298.01,1015.8,60.4,0.8,781.0
4353,2015-07-01 08:00:00+00:00,7.0,1.0,8.0,984.0,742.0,300.79200000000003,1016.2,53.6,1.2,800.8
4354,2015-07-01 09:00:00+00:00,7.0,1.0,9.0,1598.0,505.0,302.082,1016.2,54.8,1.2,800.6
4355,2015-07-01 10:00:00+00:00,7.0,1.0,10.0,2132.0,425.0,302.996,1016.2,56.6,2.4,800.4
4356,2015-07-01 11:00:00+00:00,7.0,1.0,11.0,2453.0,378.0,303.246,1015.8,56.0,3.4,800.4
4357,2015-07-01 12:00:00+00:00,7.0,1.0,12.0,2614.0,335.0,303.784,1016.0,52.8,4.6,800.4
4358,2015-07-01 13:00:00+00:00,7.0,1.0,13.0,2609.0,306.0,304.2738,1015.4,48.4,4.0,740.4
4359,2015-07-01 14:00:00+00:00,7.0,1.0,14.0,2194.0,329.0,304.41200000000003,1015.2,48.6,4.6,800.8
4360,2015-07-01 15:00:00+00:00,7.0,1.0,15.0,1068.0,443.0,304.242,1015.0,48.6,4.8,801.0
4361,2015-07-01 16:00:00+00:00,7.0,1.0,16.0,303.0,706.0,303.95599999999996,1014.8,47.4,4.2,801.0
4362,2015-07-01 17:00:00+00:00,7.0,1.0,17.0,71.0,822.0,302.812,1014.8,47.8,3.8,744.4
4363,2015-07-01 18:00:00+00:00,7.0,1.0,18.0,56.0,861.0,301.918,1014.6,55.8,3.8,801.0
4364,2015-07-01 19:00:00+00:00,7.0,1.0,19.0,53.0,806.0,300.466,1014.6,59.4,3.8,682.6
4365,2015-07-01 20:00:00+00:00,7.0,1.0,20.0,53.0,857.0,299.51,1015.2,62.0,3.6,682.6
4366,2015-07-01 21:00:00+00:00,7.0,1.0,21.0,52.0,885.0,298.434,1015.8,63.0,3.0,740.2
4367,2015-07-01 22:00:00+00:00,7.0,1.0,22.0,118.0,5386.0,298.02,1016.6,65.2,2.8,800.6
4368,2015-07-01 23:00:00+00:00,7.0,1.0,23.0,116.0,5077.0,297.22,1017.0,68.6,3.4,800.6
4369,2015-07-02 00:00:00+00:00,7.0,2.0,0.0,97.0,4736.0,296.716,1017.2,67.8,2.8,740.0
4370,2015-07-02 01:00:00+00:00,7.0,2.0,1.0,82.0,4357.0,296.724,1017.6,68.6,2.6,800.6
4371,2015-07-02 02:00:00+00:00,7.0,2.0,2.0,71.0,4242.0,296.276,1017.4,70.6,2.4,800.6
4372,2015-07-02 03:00:00+00:00,7.0,2.0,3.0,50.0,4045.0,295.968,1017.2,72.4,2.6,800.4
4373,2015-07-02 04:00:00+00:00,7.0,2.0,4.0,45.0,3963.0,295.744,1017.6,74.2,2.2,800.6
4374,2015-07-02 05:00:00+00:00,7.0,2.0,5.0,46.0,3787.0,295.766,1017.8,72.8,2.4,800.6
4375,2015-07-02 06:00:00+00:00,7.0,2.0,6.0,83.0,3425.0,296.64599999999996,1018.0,71.0,2.8,792.8
4376,2015-07-02 07:00:00+00:00,7.0,2.0,7.0,484.0,3142.0,297.6,1018.8,66.6,1.4,793.0
4377,2015-07-02 08:00:00+00:00,7.0,2.0,8.0,1212.0,3089.0,299.032,1019.2,63.0,2.6,801.2
4378,2015-07-02 09:00:00+00:00,7.0,2.0,9.0,1983.0,2954.0,300.164,1019.6,59.8,3.0,801.0
4379,2015-07-02 10:00:00+00:00,7.0,2.0,10.0,2354.0,2907.0,301.348,1019.4,56.6,3.6,801.2
4380,2015-07-02 11:00:00+00:00,7.0,2.0,11.0,2264.0,2736.0,301.34,1020.0,53.2,3.8,801.2
4381,2015-07-02 12:00:00+00:00,7.0,2.0,12.0,2100.0,2709.0,301.712,1020.2,48.4,3.4,801.2
4382,2015-07-02 13:00:00+00:00,7.0,2.0,13.0,1891.0,2642.0,302.22,1019.8,45.2,3.8,801.2
4383,2015-07-02 14:00:00+00:00,7.0,2.0,14.0,1457.0,2916.0,302.45799999999997,1019.4,47.2,3.6,801.2
4384,2015-07-02 15:00:00+00:00,7.0,2.0,15.0,809.0,3110.0,302.378,1019.6,50.0,3.6,801.2
4385,2015-07-02 16:00:00+00:00,7.0,2.0,16.0,238.0,3586.0,302.442,1019.6,45.4,3.4,801.2
4386,2015-07-02 17:00:00+00:00,7.0,2.0,17.0,75.0,4139.0,302.062,1019.4,46.2,3.0,801.2
4387,2015-07-02 18:00:00+00:00,7.0,2.0,18.0,72.0,4638.0,301.414,1019.2,45.6,3.6,801.0
4388,2015-07-02 19:00:00+00:00,7.0,2.0,19.0,48.0,4726.0,300.468,1019.0,50.8,3.2,780.6
4389,2015-07-02 20:00:00+00:00,7.0,2.0,20.0,43.0,5122.0,299.682,1019.2,55.0,3.0,780.8
4390,2015-07-02 21:00:00+00:00,7.0,2.0,21.0,40.0,5088.0,298.288,1019.8,57.6,2.2,801.2
4391,2015-07-02 22:00:00+00:00,7.0,2.0,22.0,613.0,2694.0,297.552,1020.4,57.6,1.6,801.2
4392,2015-07-02 23:00:00+00:00,7.0,2.0,23.0,600.0,2568.0,297.374,1020.4,56.8,2.0,800.8
4393,2015-07-03 00:00:00+00:00,7.0,3.0,0.0,490.0,2542.0,296.986,1020.6,61.2,3.0,801.0
4394,2015-07-03 01:00:00+00:00,7.0,3.0,1.0,257.0,2572.0,296.89599999999996,1020.4,65.4,2.4,801.2
4395,2015-07-03 02:00:00+00:00,7.0,3.0,2.0,152.0,2554.0,296.308,1020.0,65.0,2.8,801.2
4396,2015-07-03 03:00:00+00:00,7.0,3.0,3.0,103.0,2672.0,295.794,1019.6,68.2,2.2,801.2
4397,2015-07-03 04:00:00+00:00,7.0,3.0,4.0,55.0,2831.0,295.404,1019.8,70.0,1.4,801.2
4398,2015-07-03 05:00:00+00:00,7.0,3.0,5.0,62.0,2884.0,295.14799999999997,1019.8,73.0,1.4,780.6
4399,2015-07-03 06:00:00+00:00,7.0,3.0,6.0,892.0,2863.0,296.47,1019.8,71.4,1.2,781.0
4400,2015-07-03 07:00:00+00:00,7.0,3.0,7.0,2799.0,2694.0,298.358,1019.6,66.4,2.6,800.8
4401,2015-07-03 08:00:00+00:00,7.0,3.0,8.0,4623.0,2542.0,300.214,1020.0,61.6,2.4,801.0
4402,2015-07-03 09:00:00+00:00,7.0,3.0,9.0,5226.0,2614.0,302.62,1020.0,53.8,2.6,800.6
4403,2015-07-03 10:00:00+00:00,7.0,3.0,10.0,5413.0,2785.0,304.052,1020.0,47.4,3.2,800.6
4404,2015-07-03 11:00:00+00:00,7.0,3.0,11.0,5443.0,2759.0,304.834,1019.8,43.2,3.6,800.4
4405,2015-07-03 12:00:00+00:00,7.0,3.0,12.0,5347.0,2426.0,305.618,1019.4,39.6,4.6,800.2
4406,2015-07-03 13:00:00+00:00,7.0,3.0,13.0,5093.0,2140.0,305.822,1018.8,38.6,4.0,800.2
4407,2015-07-03 14:00:00+00:00,7.0,3.0,14.0,4630.0,1922.0,306.308,1018.8,35.4,4.6,800.4
4408,2015-07-03 15:00:00+00:00,7.0,3.0,15.0,3829.0,1773.0,306.502,1018.6,36.0,5.0,800.4
4409,2015-07-03 16:00:00+00:00,7.0,3.0,16.0,2177.0,1794.0,306.61600000000004,1017.8,35.8,4.0,800.4
4410,2015-07-03 17:00:00+00:00,7.0,3.0,17.0,836.0,1988.0,305.73,1018.0,42.8,5.0,800.2
4411,2015-07-03 18:00:00+00:00,7.0,3.0,18.0,643.0,2242.0,304.228,1018.4,43.0,4.2,800.4
4412,2015-07-03 19:00:00+00:00,7.0,3.0,19.0,645.0,2332.0,303.21,1018.8,46.2,4.0,800.4
4413,2015-07-03 20:00:00+00:00,7.0,3.0,20.0,625.0,2430.0,302.122,1019.4,47.8,3.6,800.6
4414,2015-07-03 21:00:00+00:00,7.0,3.0,21.0,608.0,2690.0,300.8,1020.2,51.2,3.8,800.6
4415,2015-07-03 22:00:00+00:00,7.0,3.0,22.0,125.0,8022.0,299.732,1020.8,52.8,3.2,800.6
4416,2015-07-03 23:00:00+00:00,7.0,3.0,23.0,106.0,7734.0,298.586,1021.2,55.6,2.4,800.8
4417,2015-07-04 00:00:00+00:00,7.0,4.0,0.0,106.0,7418.0,297.87,1021.6,58.8,2.4,800.8
4418,2015-07-04 01:00:00+00:00,7.0,4.0,1.0,95.0,7309.0,297.308,1021.8,61.6,2.6,800.8
4419,2015-07-04 02:00:00+00:00,7.0,4.0,2.0,91.0,7162.0,296.106,1021.2,65.8,1.2,800.6
4420,2015-07-04 03:00:00+00:00,7.0,4.0,3.0,91.0,6824.0,295.78,1021.0,65.0,1.4,800.4
4421,2015-07-04 04:00:00+00:00,7.0,4.0,4.0,91.0,6616.0,295.56,1021.2,62.2,1.0,800.4
4422,2015-07-04 05:00:00+00:00,7.0,4.0,5.0,98.0,6429.0,294.85200000000003,1021.2,67.2,1.0,792.6
4423,2015-07-04 06:00:00+00:00,7.0,4.0,6.0,326.0,6525.0,296.268,1021.6,65.6,1.4,793.0
4424,2015-07-04 07:00:00+00:00,7.0,4.0,7.0,1274.0,6722.0,299.19800000000004,1021.6,55.8,1.6,793.0
4425,2015-07-04 08:00:00+00:00,7.0,4.0,8.0,2702.0,7044.0,300.49,1021.8,49.8,1.8,792.6
4426,2015-07-04 09:00:00+00:00,7.0,4.0,9.0,3673.0,7249.0,302.508,1021.8,40.4,1.6,793.0
4427,2015-07-04 10:00:00+00:00,7.0,4.0,10.0,4018.0,7382.0,303.866,1021.6,38.8,1.6,793.0
4428,2015-07-04 11:00:00+00:00,7.0,4.0,11.0,4025.0,7437.0,304.882,1021.4,36.0,2.2,800.8
4429,2015-07-04 12:00:00+00:00,7.0,4.0,12.0,3843.0,7987.0,305.892,1020.8,38.6,3.2,800.8
4430,2015-07-04 13:00:00+00:00,7.0,4.0,13.0,3659.0,8550.0,306.156,1020.4,39.2,2.8,800.4
4431,2015-07-04 14:00:00+00:00,7.0,4.0,14.0,3064.0,9240.0,306.738,1020.0,37.2,4.0,800.4
4432,2015-07-04 15:00:00+00:00,7.0,4.0,15.0,2563.0,10199.0,306.52,1019.2,38.0,3.8,800.4
4433,2015-07-04 16:00:00+00:00,7.0,4.0,16.0,2025.0,11215.0,306.154,1019.0,40.8,3.4,800.4
4434,2015-07-04 17:00:00+00:00,7.0,4.0,17.0,1172.0,11698.0,305.718,1018.6,41.6,3.2,800.8
4435,2015-07-04 18:00:00+00:00,7.0,4.0,18.0,367.0,11587.0,304.61199999999997,1018.2,46.0,2.8,800.8
4436,2015-07-04 19:00:00+00:00,7.0,4.0,19.0,161.0,11457.0,303.438,1018.0,50.2,3.2,800.8
4437,2015-07-04 20:00:00+00:00,7.0,4.0,20.0,147.0,10992.0,302.286,1018.4,53.2,2.8,800.8
4438,2015-07-04 21:00:00+00:00,7.0,4.0,21.0,140.0,10839.0,300.732,1018.6,55.4,2.2,800.8
4439,2015-07-04 22:00:00+00:00,7.0,4.0,22.0,639.0,1774.0,299.69599999999997,1019.0,59.2,1.0,800.8
4440,2015-07-04 23:00:00+00:00,7.0,4.0,23.0,639.0,2301.0,298.598,1019.0,60.8,2.0,800.8
4441,2015-07-05 00:00:00+00:00,7.0,5.0,0.0,607.0,2719.0,297.786,1018.8,63.4,1.0,800.8
4442,2015-07-05 01:00:00+00:00,7.0,5.0,1.0,541.0,2976.0,297.38599999999997,1018.8,65.6,1.2,800.6
4443,2015-07-05 02:00:00+00:00,7.0,5.0,2.0,478.0,3383.0,296.86,1018.4,66.8,1.4,800.8
4444,2015-07-05 03:00:00+00:00,7.0,5.0,3.0,408.0,4034.0,296.474,1017.8,68.0,1.6,800.8
4445,2015-07-05 04:00:00+00:00,7.0,5.0,4.0,230.0,4796.0,296.184,1017.8,68.6,1.4,800.8
4446,2015-07-05 05:00:00+00:00,7.0,5.0,5.0,182.0,5237.0,296.096,1018.2,68.2,1.8,800.8
4447,2015-07-05 06:00:00+00:00,7.0,5.0,6.0,836.0,5419.0,297.35,1018.2,69.8,1.6,700.0
4448,2015-07-05 07:00:00+00:00,7.0,5.0,7.0,2692.0,5227.0,299.54200000000003,1018.8,61.4,1.8,700.0
4449,2015-07-05 08:00:00+00:00,7.0,5.0,8.0,4148.0,5697.0,301.222,1018.6,55.0,1.6,700.0
4450,2015-07-05 09:00:00+00:00,7.0,5.0,9.0,4776.0,6637.0,303.038,1018.6,48.2,2.0,800.6
4451,2015-07-05 10:00:00+00:00,7.0,5.0,10.0,5137.0,7147.0,304.166,1018.6,47.0,1.8,780.2
4452,2015-07-05 11:00:00+00:00,7.0,5.0,11.0,5372.0,7099.0,305.258,1018.6,38.0,1.8,800.2
4453,2015-07-05 12:00:00+00:00,7.0,5.0,12.0,5427.0,6966.0,305.936,1018.6,44.2,2.8,800.6
4454,2015-07-05 13:00:00+00:00,7.0,5.0,13.0,5336.0,6829.0,306.448,1018.4,40.8,3.0,800.6
4455,2015-07-05 14:00:00+00:00,7.0,5.0,14.0,5119.0,7253.0,306.276,1018.2,41.4,4.2,800.6
4456,2015-07-05 15:00:00+00:00,7.0,5.0,15.0,4716.0,7785.0,306.328,1017.6,42.4,4.6,800.6
4457,2015-07-05 16:00:00+00:00,7.0,5.0,16.0,4112.0,8045.0,305.634,1017.6,41.2,4.2,800.6
4458,2015-07-05 17:00:00+00:00,7.0,5.0,17.0,3080.0,8034.0,305.176,1017.4,42.8,3.6,800.6
4459,2015-07-05 18:00:00+00:00,7.0,5.0,18.0,1625.0,7463.0,304.27,1017.2,44.0,3.0,800.6
4460,2015-07-05 19:00:00+00:00,7.0,5.0,19.0,843.0,6872.0,302.98,1017.6,45.2,3.0,800.6
4461,2015-07-05 20:00:00+00:00,7.0,5.0,20.0,679.0,7089.0,301.69,1017.8,49.4,2.4,780.2
4462,2015-07-05 21:00:00+00:00,7.0,5.0,21.0,677.0,8170.0,300.802,1018.2,52.0,2.0,780.2
4463,2015-07-05 22:00:00+00:00,7.0,5.0,22.0,538.0,7356.0,299.64,1018.8,54.2,1.0,800.8
4464,2015-07-05 23:00:00+00:00,7.0,5.0,23.0,500.0,6863.0,298.66200000000003,1019.2,53.6,1.2,780.2
4465,2015-07-06 00:00:00+00:00,7.0,6.0,0.0,410.0,6688.0,297.95799999999997,1019.0,52.8,1.4,800.8
4466,2015-07-06 01:00:00+00:00,7.0,6.0,1.0,390.0,6496.0,296.978,1018.8,60.8,2.2,800.8
4467,2015-07-06 02:00:00+00:00,7.0,6.0,2.0,389.0,6055.0,296.198,1018.4,60.0,2.4,800.8
4468,2015-07-06 03:00:00+00:00,7.0,6.0,3.0,339.0,5687.0,295.672,1018.2,65.6,1.4,800.4
4469,2015-07-06 04:00:00+00:00,7.0,6.0,4.0,257.0,5460.0,295.286,1018.4,66.2,1.4,800.6
4470,2015-07-06 05:00:00+00:00,7.0,6.0,5.0,471.0,5163.0,294.914,1018.2,67.8,1.6,700.0
4471,2015-07-06 06:00:00+00:00,7.0,6.0,6.0,1146.0,4353.0,296.538,1018.6,66.2,1.6,700.2
4472,2015-07-06 07:00:00+00:00,7.0,6.0,7.0,2513.0,3583.0,299.3,1018.6,60.4,1.6,800.4
4473,2015-07-06 08:00:00+00:00,7.0,6.0,8.0,3620.0,3247.0,301.252,1019.0,52.8,1.4,800.4
4474,2015-07-06 09:00:00+00:00,7.0,6.0,9.0,4336.0,3190.0,303.45799999999997,1018.6,49.6,1.4,800.2
4475,2015-07-06 10:00:00+00:00,7.0,6.0,10.0,4724.0,3296.0,304.962,1018.4,44.8,2.0,800.0
4476,2015-07-06 11:00:00+00:00,7.0,6.0,11.0,4825.0,3339.0,305.916,1018.4,45.0,2.2,800.0
4477,2015-07-06 12:00:00+00:00,7.0,6.0,12.0,4796.0,3502.0,307.224,1018.2,38.4,3.4,800.0
4478,2015-07-06 13:00:00+00:00,7.0,6.0,13.0,4605.0,3745.0,308.242,1017.6,37.0,4.0,800.0
4479,2015-07-06 14:00:00+00:00,7.0,6.0,14.0,4240.0,4135.0,308.666,1017.0,36.4,4.8,800.0
4480,2015-07-06 15:00:00+00:00,7.0,6.0,15.0,3789.0,4915.0,308.7,1016.8,35.8,4.8,800.0
4481,2015-07-06 16:00:00+00:00,7.0,6.0,16.0,3024.0,5506.0,308.276,1016.2,36.2,4.8,800.2
4482,2015-07-06 17:00:00+00:00,7.0,6.0,17.0,2206.0,5685.0,307.37,1016.0,38.4,5.6,800.2
4483,2015-07-06 18:00:00+00:00,7.0,6.0,18.0,1463.0,5783.0,306.404,1015.8,39.8,4.0,800.6
4484,2015-07-06 19:00:00+00:00,7.0,6.0,19.0,901.0,5808.0,304.916,1015.6,39.4,3.4,800.6
4485,2015-07-06 20:00:00+00:00,7.0,6.0,20.0,748.0,6426.0,303.406,1015.8,41.4,3.0,800.4
4486,2015-07-06 21:00:00+00:00,7.0,6.0,21.0,710.0,6477.0,301.448,1016.4,43.8,2.6,800.0
4487,2015-07-06 22:00:00+00:00,7.0,6.0,22.0,662.0,4177.0,300.38,1016.8,46.2,2.0,800.0
4488,2015-07-06 23:00:00+00:00,7.0,6.0,23.0,659.0,3893.0,299.264,1017.0,50.0,1.4,800.0
4489,2015-07-07 00:00:00+00:00,7.0,7.0,0.0,647.0,3463.0,298.45799999999997,1017.2,52.8,1.8,800.0
4490,2015-07-07 01:00:00+00:00,7.0,7.0,1.0,612.0,3043.0,297.976,1017.2,57.2,2.4,800.0
4491,2015-07-07 02:00:00+00:00,7.0,7.0,2.0,542.0,2730.0,296.826,1016.8,54.4,1.0,800.0
4492,2015-07-07 03:00:00+00:00,7.0,7.0,3.0,357.0,2567.0,296.04,1016.8,59.6,0.8,800.0
4493,2015-07-07 04:00:00+00:00,7.0,7.0,4.0,124.0,2518.0,295.556,1016.4,61.8,1.0,800.4
4494,2015-07-07 05:00:00+00:00,7.0,7.0,5.0,179.0,2643.0,295.41,1016.4,62.0,1.0,800.4
4495,2015-07-07 06:00:00+00:00,7.0,7.0,6.0,682.0,2253.0,296.438,1016.6,63.4,1.0,800.4
4496,2015-07-07 07:00:00+00:00,7.0,7.0,7.0,2024.0,1605.0,299.392,1016.8,56.2,1.0,800.6
4497,2015-07-07 08:00:00+00:00,7.0,7.0,8.0,3518.0,1529.0,301.716,1016.8,45.8,1.6,800.4
4498,2015-07-07 09:00:00+00:00,7.0,7.0,9.0,4129.0,1942.0,304.478,1017.0,39.4,3.0,800.4
4499,2015-07-07 10:00:00+00:00,7.0,7.0,10.0,4402.0,2431.0,306.10400000000004,1016.8,37.2,3.4,800.2
4500,2015-07-07 11:00:00+00:00,7.0,7.0,11.0,4485.0,2748.0,306.612,1016.8,34.8,3.4,800.2
4501,2015-07-07 12:00:00+00:00,7.0,7.0,12.0,4448.0,3016.0,307.222,1016.4,38.2,3.8,800.2
4502,2015-07-07 13:00:00+00:00,7.0,7.0,13.0,4375.0,3599.0,307.59,1016.2,35.6,5.0,800.2
4503,2015-07-07 14:00:00+00:00,7.0,7.0,14.0,4592.0,4123.0,308.01,1015.6,33.4,5.2,800.4
4504,2015-07-07 15:00:00+00:00,7.0,7.0,15.0,4373.0,4606.0,307.714,1015.4,38.2,6.0,800.4
4505,2015-07-07 16:00:00+00:00,7.0,7.0,16.0,3850.0,5073.0,307.24399999999997,1015.2,40.6,5.6,800.4
4506,2015-07-07 17:00:00+00:00,7.0,7.0,17.0,2982.0,4750.0,306.548,1014.6,42.0,5.6,800.4
4507,2015-07-07 18:00:00+00:00,7.0,7.0,18.0,1807.0,4611.0,305.722,1014.6,40.8,5.6,800.4
4508,2015-07-07 19:00:00+00:00,7.0,7.0,19.0,858.0,4824.0,304.152,1014.6,44.4,4.6,800.6
4509,2015-07-07 20:00:00+00:00,7.0,7.0,20.0,620.0,5094.0,302.558,1014.6,48.2,3.6,800.6
4510,2015-07-07 21:00:00+00:00,7.0,7.0,21.0,608.0,5373.0,301.486,1015.2,49.4,2.4,800.6
4511,2015-07-07 22:00:00+00:00,7.0,7.0,22.0,386.0,3745.0,300.36400000000003,1016.0,52.4,1.8,800.8
4512,2015-07-07 23:00:00+00:00,7.0,7.0,23.0,344.0,3669.0,299.218,1016.2,54.8,2.0,800.8
4513,2015-07-08 00:00:00+00:00,7.0,8.0,0.0,343.0,3764.0,298.11,1016.0,58.8,1.0,740.0
4514,2015-07-08 01:00:00+00:00,7.0,8.0,1.0,292.0,3823.0,297.548,1016.0,57.6,0.8,800.6
4515,2015-07-08 02:00:00+00:00,7.0,8.0,2.0,134.0,3666.0,296.824,1015.8,64.8,0.8,800.6
4516,2015-07-08 03:00:00+00:00,7.0,8.0,3.0,120.0,3765.0,296.324,1015.8,65.4,1.2,800.6
4517,2015-07-08 04:00:00+00:00,7.0,8.0,4.0,57.0,3560.0,295.798,1015.8,69.0,0.8,700.0
4518,2015-07-08 05:00:00+00:00,7.0,8.0,5.0,93.0,3261.0,295.594,1016.0,66.0,2.0,700.0
4519,2015-07-08 06:00:00+00:00,7.0,8.0,6.0,437.0,2661.0,296.516,1016.2,66.2,1.2,800.6
4520,2015-07-08 07:00:00+00:00,7.0,8.0,7.0,1081.0,1809.0,297.95799999999997,1016.6,60.8,1.4,800.6
4521,2015-07-08 08:00:00+00:00,7.0,8.0,8.0,1819.0,1402.0,300.2,1017.0,58.6,1.4,801.0
4522,2015-07-08 09:00:00+00:00,7.0,8.0,9.0,2574.0,1338.0,301.752,1017.4,51.4,2.4,801.2
4523,2015-07-08 10:00:00+00:00,7.0,8.0,10.0,2936.0,1461.0,303.096,1017.4,49.2,2.4,801.2
4524,2015-07-08 11:00:00+00:00,7.0,8.0,11.0,3113.0,1793.0,303.664,1017.4,46.6,2.4,740.8
4525,2015-07-08 12:00:00+00:00,7.0,8.0,12.0,3103.0,2348.0,304.328,1017.0,43.8,3.8,801.2
4526,2015-07-08 13:00:00+00:00,7.0,8.0,13.0,2896.0,2915.0,304.566,1017.0,41.0,3.6,801.0
4527,2015-07-08 14:00:00+00:00,7.0,8.0,14.0,2540.0,3692.0,304.60400000000004,1016.6,40.8,3.8,801.0
4528,2015-07-08 15:00:00+00:00,7.0,8.0,15.0,2014.0,4803.0,304.482,1016.4,39.6,4.4,800.8
4529,2015-07-08 16:00:00+00:00,7.0,8.0,16.0,1351.0,6265.0,304.29200000000003,1016.0,40.0,4.4,800.8
4530,2015-07-08 17:00:00+00:00,7.0,8.0,17.0,688.0,7749.0,303.94599999999997,1016.0,38.8,4.0,800.8
4531,2015-07-08 18:00:00+00:00,7.0,8.0,18.0,199.0,8742.0,302.974,1015.8,44.4,4.2,800.8
4532,2015-07-08 19:00:00+00:00,7.0,8.0,19.0,31.0,8045.0,301.85400000000004,1015.8,46.4,3.4,800.8
4533,2015-07-08 20:00:00+00:00,7.0,8.0,20.0,30.0,7235.0,300.798,1016.2,49.0,2.4,800.8
4534,2015-07-08 21:00:00+00:00,7.0,8.0,21.0,30.0,6681.0,299.634,1016.4,50.6,2.4,800.8
4535,2015-07-08 22:00:00+00:00,7.0,8.0,22.0,159.0,4338.0,298.448,1017.2,60.2,1.6,800.8
4536,2015-07-08 23:00:00+00:00,7.0,8.0,23.0,89.0,3944.0,297.71,1017.4,59.0,2.4,801.0
4537,2015-07-09 00:00:00+00:00,7.0,9.0,0.0,52.0,3777.0,296.798,1017.2,62.6,2.6,801.2
4538,2015-07-09 01:00:00+00:00,7.0,9.0,1.0,46.0,3695.0,296.55400000000003,1017.4,67.6,1.6,801.4
4539,2015-07-09 02:00:00+00:00,7.0,9.0,2.0,46.0,3463.0,295.7,1017.2,68.4,1.8,801.4
4540,2015-07-09 03:00:00+00:00,7.0,9.0,3.0,46.0,3025.0,295.32599999999996,1017.4,67.4,1.4,794.2
4541,2015-07-09 04:00:00+00:00,7.0,9.0,4.0,46.0,2866.0,294.904,1017.2,69.6,1.4,794.0
4542,2015-07-09 05:00:00+00:00,7.0,9.0,5.0,49.0,2766.0,294.518,1017.4,71.0,1.4,793.8
4543,2015-07-09 06:00:00+00:00,7.0,9.0,6.0,233.0,2574.0,295.216,1017.8,65.6,2.2,793.8
4544,2015-07-09 07:00:00+00:00,7.0,9.0,7.0,810.0,2236.0,297.22,1018.2,58.8,2.2,793.6
4545,2015-07-09 08:00:00+00:00,7.0,9.0,8.0,1693.0,2202.0,298.93800000000005,1018.6,59.4,2.2,793.8
4546,2015-07-09 09:00:00+00:00,7.0,9.0,9.0,2440.0,2001.0,300.332,1018.8,55.6,1.4,793.8
4547,2015-07-09 10:00:00+00:00,7.0,9.0,10.0,2845.0,1697.0,302.04,1018.4,49.0,2.4,801.4
4548,2015-07-09 11:00:00+00:00,7.0,9.0,11.0,3252.0,1773.0,302.474,1018.2,45.8,2.0,801.4
4549,2015-07-09 12:00:00+00:00,7.0,9.0,12.0,3518.0,1843.0,303.69,1018.2,48.0,3.4,801.2
4550,2015-07-09 13:00:00+00:00,7.0,9.0,13.0,3510.0,2027.0,304.686,1017.4,41.4,4.0,800.8
4551,2015-07-09 14:00:00+00:00,7.0,9.0,14.0,3091.0,2367.0,304.592,1016.8,35.2,4.2,792.6
4552,2015-07-09 15:00:00+00:00,7.0,9.0,15.0,2334.0,2866.0,304.878,1016.8,36.8,5.8,792.2
4553,2015-07-09 16:00:00+00:00,7.0,9.0,16.0,1675.0,3180.0,304.42400000000004,1016.2,37.8,5.4,792.2
4554,2015-07-09 17:00:00+00:00,7.0,9.0,17.0,1090.0,3454.0,303.926,1015.8,38.2,5.6,800.0
